"name","position","team","season","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_2pt_conversions","target_share","air_yards_share","fantasy_points_ppr","total_yards","games","offense_snaps","teams_offense_snaps","ypa","ypc","ypr","touches","rush_td_percentage","rec_td_percentage","total_tds","td_percentage","offense_pct","rush_ypg","rec_ypg","ppr_ppg","yps","ypg","years_played","ppr_fp_ps"
A.J. Green,WR,ARI,2022,0,0.0,0,0.0,0.0,0.0,0,24,47,236.0,2,0.0,0.0,515.0,56.0,11.0,1,0.1,0.16,61.6,236.0,13,533.0,933.0,0.0,0.0,9.83,24,0.0,0.08,2,0.08,0.57,0.0,18.15,4.74,"0.44",18.15,12,"0.12"
A.J. Jenkins,WR,KC,2013,2,6.0,0,0.0,0.0,0.0,0,8,17,130.0,0,0.0,0.0,200.0,44.0,4.0,0,0.07,0.14,21.6,136.0,7,152.0,486.0,0.0,3.0,16.25,10,0.0,0.0,0,0.0,0.31,0.86,18.57,3.09,"0.89",19.43,2,"0.14"
A.J. Jenkins,WR,KC,2014,2,-2.0,0,1.0,0.0,0.0,0,9,15,93.0,0,0.0,0.0,131.0,43.0,5.0,0,0.07,0.1,18.1,91.0,7,201.0,472.0,0.0,-1.0,10.33,11,0.0,0.0,0,0.0,0.43,-0.29,13.29,2.59,"0.45",13.0,3,"0.09"
A.T. Perry,WR,NO,2023,0,0.0,0,0.0,0.0,0.0,0,12,18,246.0,4,0.0,0.0,293.0,20.0,10.0,0,0.07,0.16,60.6,246.0,8,319.0,519.0,0.0,0.0,20.5,12,0.0,0.33,4,0.33,0.61,0.0,30.75,7.57,"0.77",30.75,1,"0.19"
Aaron Burbridge,WR,SF,2016,0,0.0,0,0.0,0.0,0.0,0,7,16,88.0,0,0.0,0.0,139.0,43.0,5.0,0,0.06,0.07,15.8,88.0,8,176.0,506.0,0.0,0.0,12.57,7,0.0,0.0,0,0.0,0.35,0.0,11.0,1.98,"0.5",11.0,1,"0.09"
Aaron Dobson,WR,NE,2013,0,0.0,0,0.0,0.0,0.0,0,37,72,519.0,4,1.0,0.0,995.0,185.0,25.0,0,0.19,0.31,112.9,519.0,11,511.0,789.0,0.0,0.0,14.03,37,0.0,0.11,4,0.11,0.65,0.0,47.18,10.26,"1.02",47.18,1,"0.22"
Aaron Dobson,WR,NE,2014,0,0.0,0,0.0,0.0,0.0,0,3,5,38.0,0,0.0,0.0,54.0,21.0,2.0,0,0.05,0.05,6.8,38.0,4,56.0,280.0,0.0,0.0,12.67,3,0.0,0.0,0,0.0,0.2,0.0,9.5,1.7,"0.68",9.5,2,"0.12"
Aaron Dobson,WR,NE,2015,0,0.0,0,0.0,0.0,0.0,0,13,21,141.0,0,0.0,0.0,209.0,29.0,9.0,0,0.07,0.09,27.1,141.0,6,206.0,438.0,0.0,0.0,10.85,13,0.0,0.0,0,0.0,0.47,0.0,23.5,4.52,"0.68",23.5,3,"0.13"
Aaron Jones,RB,GB,2017,81,448.0,4,0.0,0.0,21.0,0,9,18,22.0,0,0.0,0.0,-5.0,30.0,2.0,0,0.06,0.0,80.0,470.0,10,236.0,623.0,0.0,5.53,2.44,90,0.05,0.0,4,0.04,0.38,44.8,2.2,8.0,"1.99",47.0,1,"0.34"
Aaron Jones,RB,GB,2018,133,728.0,8,1.0,1.0,41.0,0,26,35,206.0,1,0.0,0.0,9.0,221.0,12.0,0,0.09,0.0,171.4,934.0,12,376.0,797.0,0.0,5.47,7.92,159,0.06,0.04,9,0.06,0.47,60.67,17.17,14.28,"2.48",77.83,2,"0.46"
Aaron Jones,RB,GB,2019,236,1084.0,16,2.0,1.0,55.0,0,49,68,474.0,3,1.0,1.0,186.0,437.0,18.0,0,0.12,0.04,314.8,1558.0,16,663.0,1083.0,0.0,4.59,9.67,285,0.07,0.06,19,0.07,0.61,67.75,29.62,19.67,"2.35",97.38,3,"0.47"
Aaron Jones,RB,GB,2020,201,1104.0,9,1.0,0.0,52.0,0,47,63,355.0,2,1.0,0.0,77.0,365.0,15.0,0,0.15,0.01,258.9,1459.0,14,539.0,908.0,0.0,5.49,7.55,248,0.04,0.04,11,0.04,0.59,78.86,25.36,18.49,"2.71",104.21,4,"0.48"
Aaron Jones,RB,GB,2021,171,799.0,4,1.0,1.0,37.0,0,52,65,391.0,6,1.0,0.0,56.0,412.0,22.0,0,0.13,0.02,229.0,1190.0,15,578.0,997.0,0.0,4.67,7.52,223,0.02,0.12,10,0.04,0.58,53.27,26.07,15.27,"2.06",79.33,5,"0.4"
Aaron Jones,RB,GB,2022,213,1121.0,2,3.0,1.0,54.0,0,59,72,395.0,5,2.0,2.0,-16.0,477.0,19.0,1,0.14,0.0,248.6,1516.0,17,630.0,1100.0,0.0,5.26,6.69,272,0.01,0.08,7,0.03,0.57,65.94,23.24,14.62,"2.41",89.18,6,"0.39"
Aaron Jones,RB,GB,2023,142,656.0,2,1.0,1.0,34.0,0,30,43,233.0,1,1.0,0.0,-48.0,271.0,13.0,0,0.12,-0.02,134.9,889.0,11,354.0,724.0,0.0,4.62,7.77,172,0.01,0.03,3,0.02,0.49,59.64,21.18,12.26,"2.51",80.82,7,"0.38"
